This file contains all the Betti vectors (with rational coefficients) that occur, where the Betti numbers are listed from 0th to 9th. The last integer is the number of complexes realising this Betti vector. The complexes containing torsion are included (!) in this count, but they are also listed separately together with the torsion that occurs.





Betti vectors of regular 3-tournaments:

1 1 0 0 0 0 0 0 0 0 1

Betti vectors of regular 5-tournaments:

1 1 0 0 0 0 0 0 0 0 1

Betti vectors of regular 7-tournaments:

1 0 0 2 0 0 0 0 0 0 1663
1 0 0 2 1 0 0 0 0 0 3
1 0 0 2 2 0 0 0 0 0 1
1 0 0 3 0 0 0 0 0 0 66
1 0 0 4 0 0 0 0 0 0 1
1 0 1 0 0 0 0 0 0 0 45489
1 0 1 0 1 0 0 0 0 0 2
1 0 1 1 0 0 0 0 0 0 8265
1 0 1 1 1 0 0 0 0 0 8
1 0 1 2 0 0 0 0 0 0 518
1 0 1 3 0 0 0 0 0 0 4
1 0 2 0 0 0 0 0 0 0 27275
1 0 2 1 0 0 0 0 0 0 3483
1 0 2 2 0 0 0 0 0 0 327
1 0 2 3 0 0 0 0 0 0 4
1 0 3 0 0 0 0 0 0 0 11571
1 0 3 1 0 0 0 0 0 0 1002
1 0 3 2 0 0 0 0 0 0 114
1 0 3 3 0 0 0 0 0 0 7
1 0 3 4 0 0 0 0 0 0 1
1 0 4 0 0 0 0 0 0 0 4331
1 0 4 1 0 0 0 0 0 0 214
1 0 4 2 0 0 0 0 0 0 10
1 0 4 3 0 0 0 0 0 0 5
1 0 5 0 0 0 0 0 0 0 1202
1 0 5 1 0 0 0 0 0 0 33
1 0 5 2 0 0 0 0 0 0 4
1 0 6 0 0 0 0 0 0 0 311
1 0 6 1 0 0 0 0 0 0 5
1 0 6 4 0 0 0 0 0 0 1
1 0 7 0 0 0 0 0 0 0 20
1 0 7 1 0 0 0 0 0 0 1
1 0 8 0 0 0 0 0 0 0 4
1 1 0 0 0 0 0 0 0 0 428
1 1 0 0 1 0 0 0 0 0 14
1 1 0 1 0 0 0 0 0 0 125
1 1 0 2 0 0 0 0 0 0 34
1 1 0 3 0 0 0 0 0 0 9
1 1 0 4 0 0 0 0 0 0 1
1 1 0 6 0 0 0 0 0 0 1
1 1 1 0 0 0 0 0 0 0 75
1 1 1 1 0 0 0 0 0 0 17
1 1 1 1 1 0 0 0 0 0 1
1 1 1 2 1 0 0 0 0 0 1
1 1 2 1 0 0 0 0 0 0 10
1 1 2 2 1 0 0 0 0 0 2
1 1 3 3 0 0 0 0 0 0 1

Betti vectors of general 10-tournaments:

1 0 0 0 0 0 0 0 0 0 2513743
1 0 0 0 0 1 0 0 0 0 59
1 0 0 0 1 0 0 0 0 0 9522
1 0 0 0 2 0 0 0 0 0 283
1 0 0 0 3 0 0 0 0 0 22
1 0 0 0 4 0 0 0 0 0 2
1 0 0 0 6 0 0 0 0 0 2
1 0 0 1 0 0 0 0 0 0 1478938
1 0 0 1 1 0 0 0 0 0 9792
